source_subject	source_row_no	source_file	school_code	school_name	subject_type	batch_name	major_group	elective_subject	group_min_score	min_rank	majors	major_count	pdf_page	book_page	review_note	raw_group_line	school_province	school_level	major_group_full	major_category	predict_score	predict_low	predict_high	predict_range	confidence
物理	4482	25年物理类院校专业组汇总.xlsx	7021	天津医学高等专科学校	物理	高职高专批	101	化学,生物学	411	375722	拿、中药学、医学检验技术、医学影像技术、医学生物技术、医学美容技术、康复治疗技	7	495	475		101(化学,生物学)125524435.94113757222拿,中药学,医学检验技术,医学影像技术,医学生物技术,医学美容技术,康复治疗技	天津	专科	101（化学,生物学）	拿	411	406	416	406-416	按2025投档线
物理	4483	25年物理类院校专业组汇总.xlsx	7021	天津医学高等专科学校	物理	高职高专批	102	不限	414	370683	药品经营与管理、卫生信息管理、医学营养、保险实务、美容美体艺术	5	495	475		102（不限）25455423.4414370683药品经营与管理,卫生信息管理,医学营养,保险实务,美容美体艺术	天津	专科	102（不限）	药品经营与管理	414	409	419	409-419	按2025投档线
物理	4484	25年物理类院校专业组汇总.xlsx	7036	邢台医学院	物理	高职高专批	101	不限	427	348358	护理、助产、中医学、针灸推拿	4	495	475		101(不限)13478439.5427348358护理,助产,中医学,针灸推拿	河北	专科	101（不限）	护理	427	422	432	422-432	按2025投档线
物理	4485	25年物理类院校专业组汇总.xlsx	7036	邢台医学院	物理	高职高专批	102	化学	443	319430	临床医学、口腔医学	2	495	475		102(化学)16468454.1443319430临床医学,口腔医学	河北	专科	102（化学）	临床医学	443	438	448	438-448	按2025投档线
物理	4486	25年物理类院校专业组汇总.xlsx	7038	湖北幼儿师范高等专科学校	物理	高职高专批	102	不限	366	442570	人工智能技术应用、特殊教育(师范)	2	495	475		102(不限)10396380.5366442570人工智能技术应用,特殊教育(师范)	湖北	专科	102（不限）	人工智能技术应用	366	361	371	361-371	按2025投档线
物理	4487	25年物理类院校专业组汇总.xlsx	7057	山西省财政税务专科学校：	物理	高职高专批	102	不限	399	394999	(期现贸易方向)、大数据与财务管理、大数据与会计、会计信息管理、连锁经营与管理、市场营销、跨境电子商务、文化创意与策划	8	495	475		102(不限)23465412.3399394999	山西	专科	102（不限）	(期现贸易方向)	399	394	404	394-404	按2025投档线
物理	4488	25年物理类院校专业组汇总.xlsx	7059	运城幼儿师范高等专科学校	物理	高职高专批	102	不限	380	423564	学前教育(师范)	1	495	475		102(不限)5401388.8380423564学前教育(师范)	山西	专科	102（不限）	学前教育(师范)	380	375	385	375-385	按2025投档线
物理	4489	25年物理类院校专业组汇总.xlsx	7075	辽宁省交通高等专科学校	物理	高职高专批	102	不限	358	452856	信号技术、城市轨道交通运营管理、软件技术(软件测试方向)、数字媒体技术、大数据技、术、云计算技术应用、人工智能技术应用、大数据与会计、电子商务、供应链运营、旅游	12	495	475		102(不限)50467409.7358452856	辽宁	专科	102（不限）	信号技术	358	353	363	353-363	按2025投档线
物理	4490	25年物理类院校专业组汇总.xlsx	7077	辽宁民族师范高等专科学校	物理	高职高专批	102	不限	260	536688	早期教育(师范)、学前教育(师范)	2	495	475		102(不限)24361287.3260536688早期教育(师范),学前教育(师范)	辽宁	专科	102（不限）	早期教育(师范)	260	255	265	255-265	按2025投档线
物理	4491	25年物理类院校专业组汇总.xlsx	7078	朝阳师范学院	物理	高职高专批	101	不限	365	443885	大数据与会计、现代物流管理、视觉传达设计、学前教育(师范)、小学英语教育(师范)	5	496			101(不限)62451390.7365443885	辽宁	专科	101（不限）	大数据与会计	365	360	370	360-370	按2025投档线
物理	4492	25年物理类院校专业组汇总.xlsx	7079	抚顺师范高等专科学校	物理	高职高专批	102	不限	304		直播与运营、早期教育(师范)、小学语文教育(师范)、小学英语教育(师范)、商务英语、商务日语、冰雪运动与管理、社区管理与服务	8	496		最低位次缺失	102(不限)22362312.5304508660直播与运营,早期教育(师范),小学语文教育(师范),小学英语教育(师范),商务英语,	辽宁	专科	102（不限）	直播与运营	304	299	309	299-309	按2025投档线
物理	4493	25年物理类院校专业组汇总.xlsx	7080	锦州师范高等专科学校	物理	高职高专批	102	不限	274	529378	育(师范)、小学道德与法治教育(师范)	2	496			102（不限）102419320.8274529378	辽宁	专科	102（不限）	育(师范)	274	269	279	269-279	按2025投档线
物理	4494	25年物理类院校专业组汇总.xlsx	7081	铁岭师范高等专科学校	物理	高职高专批	102	不限	287	521233	营销)、电子商务、现代物流管理、早期教育(师范)、小学教育(师范)、小学语文教育(师、范)、小学数学教育(师范)、小学英语教育(师范)、音乐教育(师范)、美术教育(师范)、商务英语、应用日语、健身指导与管理	14	496			102(不限)69377312287521233	辽宁	专科	102（不限）	营销)	287	282	292	282-292	按2025投档线
物理	4495	25年物理类院校专业组汇总.xlsx	7092	哈尔滨幼儿师范高等专科学校	物理	高职高专批	102	不限	244	543200	营、学前教育(师范)、小学英语教育(师范)、特殊教育(师范)	4	496			102(不限)62395275.6244543200	黑龙江	专科	102（不限）	营	244	239	249	239-249	按2025投档线
物理	4496	25年物理类院校专业组汇总.xlsx	7094	长春医学高等专科学校	物理	高职高专批	101	不限	430	342982	临床医学、口腔医学、护理、药学、中医学、医学检验技术、医学影像技术、预防医学	8	496			101(不限)14449435.9430342982临床医学,口腔医学,护理,药学,中医学,医学检验技术,医学影像技术,预防医学	吉林	专科	101（不限）	临床医学	430	425	435	425-435	按2025投档线
物理	4497	25年物理类院校专业组汇总.xlsx	7095	黑龙江幼儿师范高等专科学校	物理	高职高专批	102	不限	266	533716	范)、小学数学教育（师范)、小学英语教育（师范）	3	496			102(不限)62413284.7266533716	黑龙江	专科	102（不限）	范)	266	261	271	261-271	按2025投档线
物理	4498	25年物理类院校专业组汇总.xlsx	7096	长春金融高等专科学校	物理	高职高专批	102	不限	361	449030	务、大数据与财务管理、大数据与会计、会计信息管理、市场营销、电子商务、跨境电子、商务、商务数据分析与应用、现代物流管理、供应链运营	11	496			102(不限)34404372.5361449030	吉林	专科	102（不限）	务	361	356	366	356-366	按2025投档线
物理	4499	25年物理类院校专业组汇总.xlsx	7099	南通师范高等专科学校	物理	高职高专批	102	不限	376		学前教育(师范)、小学语文教育(师范)、小学数学教育(师范)、小学英语教育(师范)	4	496		最低位次缺失	102（不限）10445424.3376429185学前教育(师范),小学语文教育(师范),小学数学教育(师范),小学英语教育(师范)	江苏	专科	102（不限）	学前教育(师范)	376	371	381	371-381	按2025投档线
物理	4500	25年物理类院校专业组汇总.xlsx	7100	盐城幼儿师范高等专科学校	物理	高职高专批	102	不限	378	426362	婴幼儿托育服务与管理、学前教育(师范)	2	496			102（不限）11397387.9378426362	江苏	专科	102（不限）	婴幼儿托育服务与管理	378	373	383	373-383	按2025投档线
物理	4501	25年物理类院校专业组汇总.xlsx	7103	齐齐哈尔高等师范专科学校	物理	高职高专批	102	不限	284	523250	计、电子商务(电商直播)、小学英语教育(师范)、音乐教育(师范)、特殊教育(师范)	5	496			102(不限）59390302.8284523250	黑龙江	专科	102（不限）	计	284	279	289	279-289	按2025投档线
物理	4502	25年物理类院校专业组汇总.xlsx	7104	鹤岗师范高等专科学校	物理	高职高专批	102	不限	214	550783	矿物加工技术、工程造价、计算机应用技术、计算机网络技术、大数据与会计、工艺美术	6	496			102(不限）30377297.3214550783	黑龙江	专科	102（不限）	矿物加工技术	214	209	219	209-219	按2025投档线
物理	4503	25年物理类院校专业组汇总.xlsx	7104	鹤岗师范高等专科学校	物理	高职高专批	104	不限	196	552918			496		组内专业为空	104(不限）62370291.5196552918	黑龙江	专科	104（不限）	未提供	196	191	201	191-201	按2025投档线
物理	4504	25年物理类院校专业组汇总.xlsx	7105	大庆医学高等专科学校	物理	高职高专批	101	不限	359	451597	灸推拿、中药学、中医康复技术、医学检验技术、康复治疗技术、健康管理、医学营养	7	496			101(不限)75475391.2359451597	黑龙江	专科	101（不限）	灸推拿	359	354	364	354-364	按2025投档线
物理	4505	25年物理类院校专业组汇总.xlsx	7107	黑龙江护理高等专科学校	物理	高职高专批	102	不限	307	506211	口腔医学、护理、助产、中药学、医学检验技术、临床医学	6	496			102(不限)60423343307506211口腔医学,护理,助产,中药学,医学检验技术,临床医学	黑龙江	专科	102（不限）	口腔医学	307	302	312	302-312	按2025投档线
物理	4506	25年物理类院校专业组汇总.xlsx	7112	上海出版印刷高等专科学校	物理	高职高专批	101	不限	417	365672	用、动漫制作技术、大数据与会计、数字图文信息处理技术、数字出版、商务英语、人工	7	496			101(不限)56509432.9417365672用,动漫制作技术,大数据与会计,数字图文信息处理技术,数字出版,商务英语,人工	上海	专科	101（不限）	用	417	412	422	412-422	按2025投档线
物理	4507	25年物理类院校专业组汇总.xlsx	7112	上海出版印刷高等专科学校	物理	高职高专批	201	不限	386	414874	出版商务(中外合作办学、文化媒介与版权经纪)	2	496			201(不限)5390388386414874出版商务(中外合作办学,文化媒介与版权经纪)	上海	专科	201（不限）	出版商务(中外合作办学	386	381	391	381-391	按2025投档线
物理	4508	25年物理类院校专业组汇总.xlsx	7117	上海旅游高等专科学校	物理	高职高专批	101	不限	409	379038	运营、会展策划与管理、餐饮智能管理、西式烹饪工艺、文化创意与策划、全媒体广告策、·477·	7	496			101(不限)22450415.5409379038运营,会展策划与管理,餐饮智能管理,西式烹饪工艺,文化创意与策划,全媒体广告策	上海	专科	101（不限）	运营	409	404	414	404-414	按2025投档线
物理	4509	25年物理类院校专业组汇总.xlsx	7122	镇江市高等专科学校	物理	高职高专批	102	不限	421	358710	机电一体化技术、电气自动化技术、药品生产技术、护理、大数据与会计	5	497	477		102(不限)10467428.5421358710机电一体化技术,电气自动化技术,药品生产技术,护理,大数据与会计	江苏	专科	102（不限）	机电一体化技术	421	416	426	416-426	按2025投档线
物理	4510	25年物理类院校专业组汇总.xlsx	7123	江苏城市职业学院	物理	高职高专批	102	不限	456	295281	工程造价、计算机网络技术、连锁经营与管理、现代物流管理	4	497	477		102(不限)4460457.5456295281工程造价,计算机网络技术,连锁经营与管理,现代物流管理	江苏	专科	102（不限）	工程造价	456	451	461	451-461	按2025投档线
